EGqBWS,vailGF,LBRgpN,IgOlkj,2005-01-17,2005-02-17,0.06,24,24
GCTXCM,oeDvui,NJBEok,BVvUcY,2006-03-06,2006-04-06,0.08,31,39
pHejMy,QrAQsA,izJhum,PRqXPG,2000-03-29,2000-04-29,0.12,10,21
hsgKno,EPpWSW,MEAlnM,XRqvJt,2007-10-10,2007-11-10,0.24,23,26
HdtkQg,GBtYdG,ZhkZLi,gHVDje,2006-01-07,2006-02-07,0.2,35,47
QWrjwO,KqFaoB,oeUGuP,qUSjtO,2009-09-14,2009-10-14,0.01,23,35
gOKiZq,XmfLja,hjZKnN,VGeDRP,2009-10-27,2009-11-27,0.06,42,45
mHfERa,qlLIYj,nTlCxf,eJNeMy,2008-07-16,2008-08-16,0.13,8,13
iiRrvN,rbTCHB,LAFOgi,XIWkFe,2001-02-08,2001-03-08,0.01,26,39
KgwMZE,nnoqwA,ehjonm,YhseEi,2000-02-21,2000-03-21,0.05,38,52
ueUcaL,GoPhXU,AhtzDi,rgRUhq,2006-03-01,2006-04-01,0.22,5,19
UYTMCN,yTVPee,KYbyXj,JxixXY,2006-03-11,2006-04-11,0.02,17,22
hHtvEA,mnjkwT,vAYUdk,qqHYiB,2010-01-04,2010-02-04,0.02,36,48
GDrtMw,eypAeZ,cxeDyD,YllZjX,2008-08-20,2008-09-20,0.06,15,15
gvkQmi,Rtzisw,hAdoHi,IKvZxs,2002-11-07,2002-12-07,0.22,41,46
gyVuPD,poFVBy,tzZznS,SedRBw,2008-09-20,2008-10-20,0.23,17,17
UFAjYv,PjeFsA,BIquvk,BFhnPh,2003-09-08,2003-10-08,0.16,33,45
rTiPWn,KZzynp,HdmtdI,XCfWJf,2010-01-26,2010-02-26,0.0,18,29
mcwdKB,MJgzEW,WGoYpd,qkduzJ,2007-09-21,2007-10-21,0.19,26,37
gfHOaG,XHmJdI,pmJdSw,yonahO,2010-05-15,2010-06-15,0.12,43,43
ddaWSz,ElTHnz,YuuFIe,RmuMUg,2006-03-20,2006-04-20,0.22,10,15
hrsozm,rXZyHI,dlqVBQ,ZPOeoH,2003-07-19,2003-08-19,0.0,47,54
AwuuKr,mkLlUL,OJMpKK,bvtkPc,2001-09-19,2001-10-19,0.02,31,39
udIbiJ,SlsGSw,sdmUDa,QjggsM,2003-11-20,2003-12-20,0.06,11,20
hygGrV,PmCYOy,MyRkti,SowXmw,2011-03-12,2011-04-12,0.12,26,39
rbJukx,BFSxoe,kDRuES,mnEIpV,2005-09-13,2005-10-13,0.03,39,39
ocuLFk,dHAXeL,marvLz,XwlEaR,1999-10-25,1999-11-25,0.16,40,42
gZRgkS,gIOnkB,ZkFACG,mvzkYn,1999-03-24,1999-04-24,0.04,41,54
tzblBC,ijJKeY,ZoxLed,fCVAmf,2008-07-24,2008-08-24,0.05,44,47
QzXmPN,BOiAcz,TdJowV,lJXhrV,2011-08-29,2011-09-29,0.03,22,24
Xkqshv,PjYras,nXVsiH,WBLLUP,2008-05-14,2008-06-14,0.2,41,45
YnPoqp,zeOQdx,sKEScN,VuGTTS,2002-11-08,2002-12-08,0.11,38,43
ffPBcL,vVHbBB,igKeSA,NsJbjx,2008-04-23,2008-05-23,0.03,4,8
rUkfvf,hCGWwL,Yuhadn,mAmkzV,2004-01-16,2004-02-16,0.0,1,10
SWxgkA,orRVjW,jXXVNE,lXKkMy,2001-10-13,2001-11-13,0.13,31,40
SzbWhA,HYsIKL,zZNyIN,MDcFRV,2009-02-14,2009-03-14,0.0,34,34
GKKyyT,QNnuSs,xIHLVK,PGNIix,2008-03-28,2008-04-28,0.18,16,17
KYhXfY,PCXVpL,PbPfLH,EPIWzV,2006-03-25,2006-04-25,0.18,8,16
PiTbDw,NaKCEc,qSfbnX,zMrsKf,2009-02-20,2009-03-20,0.17,7,21
UhZRid,jWoxsx,KKUdWM,uOlvnt,2003-05-22,2003-06-22,0.21,19,22
PjiRby,KiodlH,hoAcyW,dchsTX,2006-02-01,2006-03-01,0.04,42,56
dGhsCy,bvVaDK,hUgXLf,JMQKsI,2008-12-31,2009-01-31,0.15,29,29
aPCKiD,bVNAuy,kZVNbg,ZwOYtG,2002-04-19,2002-05-19,0.18,3,16
GoKRqT,xZhfyz,oPDxza,cjiZvH,2007-03-20,2007-04-20,0.12,17,31
qhjgqi,zZZwIN,GNujGS,gjLLbH,1999-09-04,1999-10-04,0.15,49,61
mnVurw,pFXeSj,eJlGqp,IgEXky,2003-12-05,2004-01-05,0.18,21,23
kgdMaP,qJuZaa,MUESTk,pReGip,2005-02-15,2005-03-15,0.13,20,31
jaBnRG,nZWZfC,LoLtKW,gxZvnq,2011-02-11,2011-03-11,0.12,49,63
aDfsxP,rVyZAr,rSLvNt,mzUvLF,2005-08-13,2005-09-13,0.21,0,9
abFZLW,SFsCAq,CTxRVG,xxCPoU,2003-12-09,2004-01-09,0.12,48,59
oBvpBX,xkOFYJ,ZwmRlQ,idlDzZ,2004-03-04,2004-04-04,0.04,17,26
lCFCLz,tadjpP,hyLFkT,uqLKzZ,2005-10-07,2005-11-07,0.06,10,10
ajrBcR,vGIyJu,yfvMvR,wDtYna,2002-12-13,2003-01-13,0.17,39,40
uFEqng,ZhSZDh,OCWmie,nKKIce,2002-12-20,2003-01-20,0.22,20,28
hhxEuv,bgidCD,pbjoMp,fmusuT,2011-09-29,2011-10-29,0.19,13,17
vMfQFm,cRdkjH,vXPkwP,ouCBXc,2010-08-25,2010-09-25,0.18,47,48
GhDUWw,fWbPOP,TLDoOs,MNCNNX,1999-11-05,1999-12-05,0.24,30,30
svJdfo,lnDuan,QCygAR,AkKQtM,2002-02-08,2002-03-08,0.05,20,30
gcOQxL,oKXKvO,OknCcV,IukbRK,2002-06-06,2002-07-06,0.18,48,60
eBMqHy,dfFWGt,KLTFsr,spnxim,2003-01-14,2003-02-14,0.24,42,49
GlEwvs,yXzXUa,TmsGSn,yMdWTv,2010-02-13,2010-03-13,0.24,20,24
qZrpJo,GvrvNS,TEasHU,WSACyv,2007-04-30,2007-05-30,0.09,0,5
FaaJdI,poiQsS,wpMPww,OzfImh,2008-07-18,2008-08-18,0.11,13,19
PNDCQH,dmPARk,aOalEf,GHQmgP,2011-02-21,2011-03-21,0.24,40,42
JZTpjB,YrElAO,SoEVPB,vrMIfg,2011-03-16,2011-04-16,0.04,31,37
XmISWF,yqBlem,eXKwoz,WxCtrD,2008-09-08,2008-10-08,0.09,25,33
JKieEP,wFDJJB,OdMUZs,JfPCeZ,2001-11-13,2001-12-13,0.13,7,16
xQlqYy,QdITsV,mQsezh,JRhByW,2004-04-30,2004-05-30,0.14,14,20
lmBrsR,GLnpFe,VDplJo,Rvviby,2000-12-20,2001-01-20,0.23,40,51
IvyRSL,GPYDHi,ZYHvMN,rDfsTf,2006-04-13,2006-05-13,0.1,29,35
RgdSaX,KnFqHn,UFaBNl,mIlkOp,2006-12-02,2007-01-02,0.22,40,48
MfBjoa,GPAsiL,oKpbHx,uxWJFY,2004-12-02,2005-01-02,0.12,30,41
JHhonQ,pNVduu,AVClzg,ANJCbm,1999-10-01,1999-11-01,0.24,8,12
cZmgmA,feLhlW,vrHyVQ,tvOTGC,2000-02-09,2000-03-09,0.02,27,31
VmdZsd,yRFhvG,QfSwho,jyyelW,2008-09-04,2008-10-04,0.11,39,39
ryRNfv,MPTPED,BJDzyD,fpoecJ,2003-08-02,2003-09-02,0.04,4,10
tZgiKp,PyBETN,jIWCYI,YjaHih,2008-12-18,2009-01-18,0.1,9,11
ypYKiN,lrShzu,pccndw,vVxSTh,2001-11-06,2001-12-06,0.02,4,16
xQDFvc,ZabJtt,NMnGwP,mGwIcd,2000-09-13,2000-10-13,0.05,11,16
vMyoRl,DAgAOY,orTyFT,JLNAcO,2002-09-30,2002-10-30,0.06,47,51
qSkouo,fpLFJW,rOIxlb,oypEBV,2002-08-01,2002-09-01,0.13,37,45
dbalst,wrcgsJ,PUUZYt,rsoywU,2011-07-09,2011-08-09,0.09,22,32
TsgDKn,rxBhpB,zeEeBH,xgpHuz,2002-03-07,2002-04-07,0.16,7,19
QPdyLv,SZzELd,oDIpLK,TnGKlg,2010-06-09,2010-07-09,0.18,19,20
WdiFAu,VJujTT,AdVjCy,VAuPsl,2011-02-16,2011-03-16,0.02,15,29
ZjSYTV,QEASoy,SXSSgh,OJLzWh,2010-02-16,2010-03-16,0.13,45,52
RqEimt,ElkEUR,sWSxKp,NqPzoa,2003-09-16,2003-10-16,0.01,30,39
fkagyn,IXkhzM,FVDwCt,oeQkIK,2009-10-23,2009-11-23,0.12,41,55
maQFBZ,aVuEbn,gRiTYz,IPQgJI,2001-10-24,2001-11-24,0.09,16,20
qQrUsh,dFTRoj,dJSfXV,qtoXrf,1999-01-19,1999-02-19,0.08,30,43
LYKSTi,eZOJbt,PpzlKp,aIaNWA,2003-09-05,2003-10-05,0.2,27,37
WudHxZ,QIqvUz,tDkcTu,nOUSdp,2008-08-07,2008-09-07,0.02,38,38
aDxooZ,MiFUFd,DhdrQZ,VXXxUh,2003-11-05,2003-12-05,0.23,21,24
RcnOZP,UIundT,TVkGuk,twoeCb,2011-10-31,2011-11-30,0.2,42,43
QNjAsM,EqiPEU,MuheXn,hEbIad,2001-11-16,2001-12-16,0.17,49,52
UESaQU,IjIDvp,ztcBQZ,DUTQCo,2009-04-27,2009-05-27,0.06,11,25
fOpQTr,kFvFQc,aQGdnw,YgzYdY,2004-07-02,2004-08-02,0.04,44,54
xFkVmq,aGXIqS,OzbDTw,LFIdLr,2008-03-08,2008-04-08,0.22,13,14
WkoXbF,zjWSGP,SmmrNj,XVHWfD,2003-02-27,2003-03-27,0.19,16,30
HizQah,fCGBrt,nTtpBz,TjssSH,2001-10-31,2001-11-30,0.18,49,60
tQlIqS,hyRRXV,Gegfbu,NvaPzJ,2000-10-28,2000-11-28,0.08,21,28
bkPOqI,CYePQt,lKaEOi,ShpcRK,2006-02-14,2006-03-14,0.01,16,25
egRsyv,LMbICQ,SmIhsC,LbNuYs,2006-09-30,2006-10-30,0.13,39,45
uvBTFJ,wnBFJv,DcKPEa,njXXzD,2009-04-22,2009-05-22,0.1,16,21
StVEaU,vAlepm,GgSEAW,vSbGvD,2009-04-03,2009-05-03,0.13,9,20
mRiQVn,onFNap,SLmFMi,rtnqze,2006-01-12,2006-02-12,0.11,24,35
PmpUmG,KOWgWY,bRtziY,gotAZA,2007-06-01,2007-07-01,0.09,11,19
dHEPCb,TOiiNA,zkTPim,aMYQrz,2004-10-07,2004-11-07,0.02,0,0
LLwgIy,BhvNzW,AgJDXb,VjVGkP,2008-06-19,2008-07-19,0.06,7,15
axMtlG,eOUSJa,HCXxiS,pmUOZH,2008-03-17,2008-04-17,0.01,44,55
WkbEnD,IwtwPh,qKFCiH,JJQyqn,2004-01-15,2004-02-15,0.22,0,9
UgdWLJ,qFedrW,woGxrX,fwqoJB,2002-10-08,2002-11-08,0.2,22,25
lSmfOJ,mBUNRf,IgXaaJ,onDGVS,2007-08-10,2007-09-10,0.04,39,48
DqqFry,CuUFmB,WByGDw,ZSsEeq,1999-07-28,1999-08-28,0.17,44,44
ERylOS,xQOtgI,sVLOob,XbquHz,2003-05-30,2003-06-30,0.16,39,45
ekskvI,pDrYov,atGgoY,ZCmEwL,2001-11-17,2001-12-17,0.03,2,13
ZDKUls,vByWGK,yUwfJE,bTuKNA,2005-03-23,2005-04-23,0.24,44,47
WdbdJJ,ImjkCY,LPnhXZ,dlzkIU,2001-10-10,2001-11-10,0.09,21,35
iqCKnQ,TnAEUE,RiPBhx,CTIgxD,2010-11-04,2010-12-04,0.09,19,25
vVkEEm,vXbdHd,kLzTim,TOYeyM,2000-05-25,2000-06-25,0.03,32,40
ZVPlRh,JBUcst,hqwNRQ,zPmGsW,2001-05-12,2001-06-12,0.01,28,39
utxzMa,apzBIT,gARtTX,uyGLst,2000-02-22,2000-03-22,0.08,32,45
sgaMSq,bBkNAT,RUXyZB,UgRvtz,2004-12-09,2005-01-09,0.23,18,18
tzHrvn,VmJWwj,ZwXAwL,GFMGYj,1999-04-13,1999-05-13,0.2,1,13
ziPMup,JWgwis,CXxfjM,ynuFHs,1999-09-18,1999-10-18,0.0,41,52
WSdFdP,yGJzSp,FjYATT,BEyhNV,2000-11-16,2000-12-16,0.22,30,41
shSXLB,egfOpo,gWFwhp,QqwzGj,2011-03-09,2011-04-09,0.03,1,12
CoiTRk,hzWmoi,MYquzF,bREfkK,2011-07-06,2011-08-06,0.08,4,4
tiJhpV,MtyheN,ioKaaz,DrnSFr,2004-11-06,2004-12-06,0.04,44,47
GVGHok,ZeaUJF,OZZBAV,mGkCYu,2003-08-06,2003-09-06,0.19,20,20
GmLndq,sNLeIB,hmQlIj,rBxQdv,2007-09-15,2007-10-15,0.14,10,21
YBHZnL,XgDHwp,aGuETo,HWgsMi,2001-08-24,2001-09-24,0.01,21,25
ocJYBZ,XIroWi,BFUZxS,SYjuco,2005-02-15,2005-03-15,0.19,12,13
wKHmrg,XSWEsl,XOBQzW,DaWSWT,2011-05-13,2011-06-13,0.1,28,39
TriZGe,WtdCSF,PYoQZC,elUTxe,2006-06-08,2006-07-08,0.04,43,43
fmlPQa,guOBHq,NskwXe,zYyhoE,2006-04-19,2006-05-19,0.14,26,31
RzLCGc,kInrSU,cdduoA,mwetGx,2002-06-18,2002-07-18,0.02,45,57
VkJZui,sskrFP,QJiIFl,RoydNd,2002-01-05,2002-02-05,0.06,32,46
DYzgmQ,PMoxlX,dFiNQV,nzjcOq,2005-10-04,2005-11-04,0.03,28,32
bfmprW,BtaCOh,YInCou,nqPAYR,2011-09-21,2011-10-21,0.01,43,47
agbvkE,eXjCXL,ZptndV,RhWoKV,2005-01-07,2005-02-07,0.11,40,45
uTZwVT,uXKnYc,mjseoa,eDXqfD,2009-05-22,2009-06-22,0.1,18,20
eQgULm,WRsaxJ,qqVhlc,ojTQAz,2011-03-04,2011-04-04,0.2,49,61
vzVdnZ,Ckibam,QDsUzd,RmtkVp,2009-10-01,2009-11-01,0.07,23,35
BiPxGO,Vjpvol,fnMdkD,VNakzj,2006-09-09,2006-10-09,0.03,33,34
PRohbG,PpiXdA,EaJKgO,HPcZeS,2007-04-20,2007-05-20,0.23,27,30
xoPBRy,pmCwFF,EAjPbg,pmsDeQ,2010-11-27,2010-12-27,0.21,48,49
ZSsbFG,rlbaLK,xBFEJy,nzdIOX,1999-09-10,1999-10-10,0.23,19,29
KVgKxf,vpNCcy,ZTREuh,pFeaNg,2006-08-25,2006-09-25,0.04,35,41
RsXHoq,sSjchN,zgSNue,XvUfHA,2008-09-25,2008-10-25,0.21,47,61
eCimOL,abojtF,wXGCwz,LgzaAX,2011-06-01,2011-07-01,0.21,26,39
kYHgXH,EoCruG,uTXDnC,qzmfkl,2006-07-22,2006-08-22,0.08,41,54
mvyhaC,mALbdj,xIDdVX,blGZhD,2006-05-27,2006-06-27,0.11,15,27
ivLhAO,aSfNlr,FTsnHr,noZwhH,2005-10-12,2005-11-12,0.18,21,28
IxmTnJ,HKxbRm,UxlpGg,MzPWeN,2007-04-17,2007-05-17,0.05,49,63
qbFMrw,IzBzTT,evKlAB,zgUgiA,2011-10-20,2011-11-20,0.02,7,7
ZgVDHh,dhAZhy,EbPJaj,IPSmrB,2010-07-02,2010-08-02,0.1,37,46
vnPcPc,TNxwOo,MKSbnj,wklAMA,2000-11-10,2000-12-10,0.17,16,21
UXRfPB,LGTerW,kagDSe,TWaZfI,2002-07-19,2002-08-19,0.12,12,12
MBPMAq,hSdOYO,UBFrvK,XiInKp,2010-03-16,2010-04-16,0.22,12,14
XPpNSx,tEjqAw,udGxiI,mYACrY,1999-11-12,1999-12-12,0.22,8,9
qgccct,RneHBS,OGrVXE,XCeIOm,2009-07-21,2009-08-21,0.15,23,31
XnAlUV,KhvmCJ,gHhfsX,NfDEbF,2008-10-13,2008-11-13,0.08,1,15
TkzIUz,FjffWH,lUYkft,PwWWzR,2008-05-28,2008-06-28,0.06,34,37
JJDZDb,ihDZZW,ghkIUQ,TvdAGW,2010-11-08,2010-12-08,0.18,30,43
ScDPOS,jkMLEi,uvclaW,GLBYxf,2008-03-04,2008-04-04,0.23,42,52
zUGPBe,LlTUpq,LyEORq,UguOoz,2010-06-25,2010-07-25,0.19,11,17
MCCyXe,tUdcWw,EdOiNh,bDsBzq,2005-05-13,2005-06-13,0.12,45,55
rAOJMe,UYzNMu,JrkjAP,FbCFer,2003-03-04,2003-04-04,0.09,11,24
sfZCYt,eKScYi,dAKzqx,GyVfaF,2004-08-24,2004-09-24,0.22,21,31
VYXLGS,oLtNmL,nigIGu,KfyiGS,2000-02-25,2000-03-25,0.09,34,42
dGCNrB,NKKUwR,vtMvKp,DoGhCU,2008-07-19,2008-08-19,0.08,3,3
iqIrKv,tnQKzh,beMMMd,aBOtvh,1999-05-24,1999-06-24,0.19,37,49
CxXYjT,wzaRvS,rhLQGS,jemHpV,2011-05-30,2011-06-30,0.12,40,54
zvbVfy,jsAsiy,VuCgKU,zECzJP,2000-06-20,2000-07-20,0.24,16,30
OlNren,tFGgrI,KDYUXf,KAPZBX,1999-02-16,1999-03-16,0.18,21,35
HAJvoo,RnWTlN,zzBHNg,RQaNCB,2009-02-11,2009-03-11,0.18,49,54
ZOfxRG,AeXecH,QLMZda,Kwsokc,2004-11-13,2004-12-13,0.02,47,55
NtXJVv,FpjyNy,nDxxcm,gjFGOM,2010-06-30,2010-07-30,0.03,37,50
QwaerZ,FhDFgb,MZsMtV,Emvyrv,2004-11-26,2004-12-26,0.03,34,48
sdtWaT,QOGcLf,rSguPj,SWWgkq,1999-11-22,1999-12-22,0.02,22,22
SSVEEq,cTqumU,HRahgu,gQQtue,2001-05-02,2001-06-02,0.02,48,48
hzJrrc,HKHjOi,nZFSxt,BejBjw,2003-08-01,2003-09-01,0.02,24,25
YtkWqJ,RRbInL,VRHHYM,VWmVBd,2000-09-22,2000-10-22,0.08,4,18
dGTRte,VsLQZZ,CfOyBX,wVsgrn,2004-07-08,2004-08-08,0.11,40,40
RcJruo,XkEjiB,wHOeoB,UfnzMK,2005-08-22,2005-09-22,0.15,13,18
ZXazuX,FMktfD,mPMFSn,PTDmdd,2000-06-09,2000-07-09,0.2,13,21
UEuHKj,IBNBmp,WaJkIt,MhVLSM,2001-05-23,2001-06-23,0.01,25,35
ZxBDin,xjnJHE,tKjERo,vAvnHd,2003-01-30,2003-02-28,0.01,16,26
bglLLp,QAedHa,HeMOVK,JsOTwp,2000-05-24,2000-06-24,0.05,46,47
AtHawz,LUXzOx,TGcsfF,OmPESH,2000-10-10,2000-11-10,0.02,8,12
hSXQFo,xaHwSx,nUivcf,hdkgEP,2004-08-02,2004-09-02,0.24,46,60
IwcEYb,TOKkne,YGANmb,wTfXVD,2008-11-18,2008-12-18,0.2,38,38
VSclUO,liRmJf,UwODMu,hPbGGx,2007-03-14,2007-04-14,0.15,41,52
LfWuIF,NpzFYk,fUhSgA,YHsCnn,2011-12-19,2012-01-19,0.03,14,27
yAQOmY,syWSkq,ZoQdjP,qjoBeh,2010-04-02,2010-05-02,0.23,27,35
wSMWju,gwvxOc,bYeltF,bEeMce,1999-02-02,1999-03-02,0.1,40,49
aYKwyk,ZjYsPX,BAvtFR,trpdSa,1999-03-04,1999-04-04,0.18,36,47
gPyfci,XYcvoJ,ZuiMYj,mkcEsK,2010-01-29,2010-02-28,0.21,43,49
CVLnUW,dAueEN,ASqsat,mqiHQr,2000-01-25,2000-02-25,0.01,33,45
alMdCj,DVrvcy,aMIXEA,EvqOwB,2000-03-10,2000-04-10,0.21,18,26
jYGXbj,PvWehG,mYYZpu,rqKdny,2002-10-21,2002-11-21,0.18,13,19
myJasA,RhPCdg,DieCuf,mEUiIO,2003-09-30,2003-10-30,0.2,33,42
gRpyNB,nslMzW,pmkiPH,PgyKXf,2005-03-22,2005-04-22,0.11,46,59
vxFPuO,CjHxjs,IjLPDd,ZliMxn,2009-07-22,2009-08-22,0.05,41,50
MMFEXw,MBZnne,EAzplM,pYyaIB,2011-07-18,2011-08-18,0.1,14,28
qBOurj,fjQpwM,IElpuu,uZwstI,2006-11-21,2006-12-21,0.23,5,7
dgBohB,LsLeog,tEoCQK,ULYzXf,2004-06-23,2004-07-23,0.12,1,4
FoIYvu,BsgTmU,QMxsll,rqtHwp,2005-09-02,2005-10-02,0.2,13,18
qbHhGA,FFQoRh,zaqktm,UiOEUl,2010-04-26,2010-05-26,0.13,25,31
WbJdiA,qzdnoM,gBrLXQ,pwwRbt,1999-07-27,1999-08-27,0.21,47,58
FGgfFa,Fbqxuw,bpaaxa,BKHNvl,2003-09-27,2003-10-27,0.06,38,42
mxthsu,lDhKZb,ozyWVJ,xMQqVb,1999-12-04,2000-01-04,0.06,4,17
BuMjlY,bXuSQE,MoyzfH,DJTYfQ,2002-05-27,2002-06-27,0.13,28,28
BptEkr,kJNAOt,dWwUMp,sTkxbP,2007-04-09,2007-05-09,0.04,39,53
zQRVgR,nkIVjM,btaseI,OMsJCO,2010-03-18,2010-04-18,0.13,14,21
DZxwqQ,cIPseN,UlQbew,sfymGu,2004-01-06,2004-02-06,0.01,24,27
SjwuWC,QDTvHa,FTiefj,stAXcm,2006-06-08,2006-07-08,0.24,26,29
WEUzPt,zkanzl,WqqTBz,EGBZic,2005-02-19,2005-03-19,0.23,39,51
BzvEIj,GlpRyO,MUTgFU,SCpGbx,2009-06-23,2009-07-23,0.0,45,49
ekUlCP,eyXqEi,hUgrQN,zdzAkW,1999-09-18,1999-10-18,0.13,0,4
uFWoRB,OsFFuv,TTGdek,AFNMZS,2009-09-26,2009-10-26,0.11,18,20
ewcViX,wbawMb,eFXdUX,bgkjfD,1999-11-22,1999-12-22,0.21,10,23
JChfmM,gqxQVM,iZGiYo,iUNTKb,2011-01-21,2011-02-21,0.16,1,4
rFdbRc,sbaNjT,FCZEfD,ciohtB,2010-02-12,2010-03-12,0.1,27,31
EaxECn,zfxQcY,vUnJtw,qFqQeZ,2006-04-05,2006-05-05,0.24,46,49
QQNAVl,myLmKy,eQKSKg,ucZyVX,2007-11-28,2007-12-28,0.0,23,30
eoJytI,VYOOac,ubEptq,xCSfKi,2002-01-10,2002-02-10,0.08,30,37
GFqLNZ,WewykG,IetgmL,RuDeQN,2001-12-31,2002-01-31,0.22,7,16
ZTyepg,ByQNZx,NtihwO,lLlCoc,1999-05-17,1999-06-17,0.21,15,16
vUUmHD,bqAvaa,iIhODK,YKYfOm,2006-11-25,2006-12-25,0.23,16,30
jYMxYR,aoBMLb,RtuyIY,oPoxmZ,1999-09-18,1999-10-18,0.07,21,32
EuxpHY,BsuZUR,kPJSvW,nqUXzD,1999-12-14,2000-01-14,0.03,47,60
kJvQBH,XYWxKv,NhPzxB,mTKKwO,2002-08-03,2002-09-03,0.05,4,18
plUKNF,bdhilw,gdvTOL,KTbdJm,2010-05-28,2010-06-28,0.05,1,11
aYYjaG,tNdkTo,lfPEas,GgEJvp,2000-11-14,2000-12-14,0.03,31,33
tayHAe,sdgYdx,nueyWd,trekqu,2002-11-15,2002-12-15,0.0,20,23
kulcFV,rbppAO,IMmWPM,amDDsE,2006-01-31,2006-02-28,0.2,23,27
EavyBH,lmBiJr,WwQDin,zMJEjV,2003-10-17,2003-11-17,0.04,49,49
QiNkoq,bJBTrg,GlHwcZ,HaTPub,2006-08-31,2006-09-30,0.17,8,15
gARdAw,eIEWpL,cKXbZW,GcxxHh,2000-04-06,2000-05-06,0.24,39,41
epcpYz,KgBbBG,WdjXJu,iAFYet,2007-09-05,2007-10-05,0.15,10,23
PcCtMU,pTobzL,YLIcmI,uhVIvp,2003-06-21,2003-07-21,0.03,33,35
EWHgcC,ppxexW,xUlEzS,pkHEPi,2007-06-27,2007-07-27,0.22,11,21
rOkfPw,ZLNBJI,yCTcEi,utfeFg,2009-02-06,2009-03-06,0.16,18,28
KgqiKG,atWjDL,zovmyX,yqNtSD,2000-06-23,2000-07-23,0.0,35,36
rtnTYJ,VwIVdU,isycfx,uqBRXg,1999-04-05,1999-05-05,0.1,33,45
lYFuyD,GswNpg,PsjQxz,zbhOTQ,2011-12-19,2012-01-19,0.0,39,48
nHLGRz,wtOzHM,gvlWMj,CjxeSS,2003-01-31,2003-02-28,0.02,15,24
QenATP,lVZhAG,wYnXQt,PtqtlI,2011-02-17,2011-03-17,0.08,18,29
luRbQM,GdPweV,LOxwes,WIdowK,2008-08-13,2008-09-13,0.13,6,14
PWIslx,NjVXvu,WxJqWn,AMErzU,1999-05-20,1999-06-20,0.05,42,51
WXHnsP,rjShuS,YnslDg,JBzdQs,2007-02-05,2007-03-05,0.23,6,12
exPwMr,PeRipw,fDgTpq,bsJAAC,2007-11-28,2007-12-28,0.01,20,21
gOOUFz,LlNPzV,NLCqfG,hTRcGO,2010-02-22,2010-03-22,0.07,33,33
SByHWq,lyKHrA,XeTUbE,lAYakx,2002-06-01,2002-07-01,0.16,13,16
BKILTy,Hfvret,PCRFXX,SkknzL,1999-01-30,1999-02-28,0.09,38,40
MoRjFn,yPClvv,xpPLNx,ImbvGZ,2004-07-15,2004-08-15,0.14,18,29
xIEfaD,iZxBle,zABziv,rgeoHt,2007-10-16,2007-11-16,0.0,43,57
VJaLqw,jmctMr,OPaBgk,KfkDty,1999-05-27,1999-06-27,0.14,38,39
jRDKxb,TBDTVc,OGFuIC,xlwVZP,2011-01-24,2011-02-24,0.22,20,27
TiadIG,sDkKui,kXEEkS,AwDEBe,2007-03-01,2007-04-01,0.19,38,45
QNdJWt,SJyTdo,KOclEj,OdboME,1999-06-02,1999-07-02,0.15,12,26
ocKapd,JnIbpM,DNTYje,fopTpL,2007-01-09,2007-02-09,0.19,31,37
HyFcfT,geyHhQ,ZwAlRc,hDWXAI,2001-03-10,2001-04-10,0.1,5,11
xJxKYg,ywSqtW,bfWpmL,MrrxtI,1999-04-19,1999-05-19,0.05,20,32
rlxpMO,qNDtZP,PDAxIF,HTgLzT,2003-03-08,2003-04-08,0.14,20,27
fzSxrM,fWbziS,GrWrNH,CwCShl,2003-07-08,2003-08-08,0.22,44,49
ptDufk,hNoBVj,cfoMLp,rYnXCl,2000-09-06,2000-10-06,0.23,16,22
ZuqRYW,emhLfA,PjuQiq,zvEsxv,2009-02-05,2009-03-05,0.22,11,23
uxPjcz,QQqVNH,DbFllP,RtjFNo,1999-09-02,1999-10-02,0.06,1,3
lyjklO,IsaMEe,YUqqgo,fCZzWy,2004-05-12,2004-06-12,0.17,38,43
KbbBku,wCktcb,LmwLIN,kAIwXu,2010-01-11,2010-02-11,0.05,22,34
oyvtcp,ZQvOeR,NILujP,CeMSjM,2004-04-29,2004-05-29,0.17,42,45
JjcrVp,OSUMOo,xjEKJH,WhSeen,2006-02-14,2006-03-14,0.1,37,42
NqHOjk,pSenBk,GsiJnU,iBeDSG,2001-02-22,2001-03-22,0.1,11,25
wLIYST,sIYIgE,emVoXP,BbroEb,2006-03-23,2006-04-23,0.23,8,21
JyDEje,RIrzYE,MeRIlD,FAzoib,1999-04-19,1999-05-19,0.23,48,49
IfXkAw,xYxevZ,lpzuhf,CqVYuU,2007-08-30,2007-09-30,0.11,31,34
axprsE,LEXxLO,NjvRdY,tPzrvf,1999-08-10,1999-09-10,0.24,1,14
nqVdqp,BRTlRr,ljNPwF,qaHCzC,2008-02-16,2008-03-16,0.09,12,13
rjYPWW,iAySrp,vKcRQi,OYxdCc,2002-07-13,2002-08-13,0.24,47,50
aWZEee,nigMQD,AGXugc,cYRwHG,2006-06-12,2006-07-12,0.18,26,33
SXkazd,KOmWDQ,KNwTMS,RuGsMj,2007-07-19,2007-08-19,0.08,44,50
VcKwny,MbGGkQ,LyiHPb,NXkTMV,2003-07-07,2003-08-07,0.17,47,59
